Model version,mean_score,Best score (across scorers),Release date,Organization,Country,Training compute (FLOP),Training compute notes,stderr,Log viewer,Logs,Started at,id,Source URL
qwen3.8-max_xhigh,0.4634146341463415,0.4634146341463415,2026-08-02,Alibaba,China,,,0.07884502378168105,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FPBRdMZyz4L4CqPpXyLD2Lk.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/PBRdMZyz4L4CqPpXyLD2Lk.eval,2026-08-04T19:32:51.000Z,PBRdMZyz4L4CqPpXyLD2Lk
gpt-5.5-instant,0.024390243902439025,0.024390243902439025,2026-05-05,OpenAI,United States of America,,,0.024390243902439022,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F2UmuBfhBvYbbnTg5BnQqov.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/2UmuBfhBvYbbnTg5BnQqov.eval,2026-08-02T03:23:36.000Z,2UmuBfhBvYbbnTg5BnQqov
deepseek-v4-flash-0731_max,0.24390243902439024,0.24390243902439024,2026-07-31,DeepSeek,China,2.496e+24,"From https://api-docs.deepseek.com/updates/: ""DeepSeek-V4-Flash-0731 keeps the same model architecture and size as DeepSeek-V4-Flash-Preview, and was only re-post-trained.""

6 * 13e9 active parameters * 32e12 tokens = 2.496E24 for pre-training",0.06789956540036612,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FWYs83xB6NwrkMNyQJtuMcQ.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/WYs83xB6NwrkMNyQJtuMcQ.eval,2026-08-02T02:15:37.000Z,WYs83xB6NwrkMNyQJtuMcQ
gemini-3.5-flash-lite_high,0.0,0.0,2026-07-21,Google DeepMind,United States of America,,,0.0,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FjuNVfKBcYTwaKnk9GRA2zL.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/juNVfKBcYTwaKnk9GRA2zL.eval,2026-08-02T01:20:17.000Z,juNVfKBcYTwaKnk9GRA2zL
gemini-3.6-flash_high,0.21951219512195122,0.21951219512195122,2026-07-21,Google DeepMind,United States of America,,,0.06544589202438408,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FJCMjXU6FRiiLV3xvs9R2Xv.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/JCMjXU6FRiiLV3xvs9R2Xv.eval,2026-08-02T00:36:45.000Z,JCMjXU6FRiiLV3xvs9R2Xv
claude-opus-5_max,0.7317073170731707,0.7317073170731707,2026-07-24,Anthropic,United States of America,,,0.07005564203095158,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fji3kMn49Jcr9t4whxcpjj4.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/ji3kMn49Jcr9t4whxcpjj4.eval,2026-07-24T19:54:20.000Z,ji3kMn49Jcr9t4whxcpjj4
kimi-k3_max,0.3902439024390244,0.3902439024390244,2026-07-16,Moonshot,China,2.0001e+25,"Based on peer models such as Kimi K2.6 and DeepSeek V4 Pro, plausibly was trained on roughly 30T tokens (likely between 15T and 60T). Using the heuristic that C = 6ND, 30T pretraining tokens would imply ~1.9e25 FLOP. This is a somewhat uncertain estimate (more uncertain than estimates based on disclosed active params and token counts, but comparable to estimates based on disclosed GPU-hours).

K3 was likely pretrained on over 1e25 FLOP. Speculatively, K3's relatively large size compared to other Chinese models may have reduced the training token budget vs smaller models.",0.07712872341874095,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FgZERSAQwxBAevQzBsWfUie.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/gZERSAQwxBAevQzBsWfUie.eval,2026-07-17T01:48:42.000Z,gZERSAQwxBAevQzBsWfUie
grok-4.20-0309-reasoning,0.17073170731707318,0.17073170731707318,2026-02-17,xAI,United States of America,,,0.05949419959829495,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FSX5FCWMk3HF83gGsP3WFA6.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/SX5FCWMk3HF83gGsP3WFA6.eval,2026-07-13T15:51:35.000Z,SX5FCWMk3HF83gGsP3WFA6
gpt-5.6-sol_promax,0.8048780487804879,0.8048780487804879,2026-07-09,OpenAI,United States of America,,,0.06265967111543964,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FcdWwJSH3jVfrKyhUHmT54T.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/cdWwJSH3jVfrKyhUHmT54T.eval,2026-07-09T20:34:41.000Z,cdWwJSH3jVfrKyhUHmT54T
gpt-5.6-terra_max,0.7073170731707317,0.7073170731707317,2026-07-09,OpenAI,United States of America,,,0.07194088392074452,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FZUygpkXqg3NjchXXfedAWV.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/ZUygpkXqg3NjchXXfedAWV.eval,2026-07-09T15:58:30.000Z,ZUygpkXqg3NjchXXfedAWV
gpt-5.6-luna_max,0.6097560975609756,0.6097560975609756,2026-07-09,OpenAI,United States of America,,,0.07712872341874097,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FNLiiJJSyA9wmg2FHENFpAq.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/NLiiJJSyA9wmg2FHENFpAq.eval,2026-07-09T14:18:35.000Z,NLiiJJSyA9wmg2FHENFpAq
gpt-5.6-sol_max,0.8292682926829268,0.8292682926829268,2026-07-09,OpenAI,United States of America,,,0.05949419959829497,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FQJ5rJMVypB4PMxPcBGftc8.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/QJ5rJMVypB4PMxPcBGftc8.eval,2026-07-09T02:45:09.000Z,QJ5rJMVypB4PMxPcBGftc8
grok-4.5_high,0.24390243902439024,0.24390243902439024,2026-07-08,xAI,United States of America,,,0.06789956540036612,,,2026-07-09T01:53:42.000Z,7vThbrtbczScg2UcsAYXtF
claude-sonnet-5_max,0.2926829268292683,0.2926829268292683,2026-06-30,Anthropic,United States of America,,,0.07194088392074452,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FbqiVinHXFcgyFGPstJwXJN.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/bqiVinHXFcgyFGPstJwXJN.eval,2026-06-30T21:54:08.000Z,bqiVinHXFcgyFGPstJwXJN
glm-5.2_max,0.2926829268292683,0.2926829268292683,2026-06-16,Z.ai (Zhipu AI),China,,,0.07194088392074452,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FJebA8dYLVov6H49ZQSLXh5.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/JebA8dYLVov6H49ZQSLXh5.eval,2026-06-19T16:13:05.000Z,JebA8dYLVov6H49ZQSLXh5
grok-4.3_high,0.14634146341463414,0.14634146341463414,2026-04-17,xAI,United States of America,,,0.055885069450680974,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F3iRQkf5v7Wu7YuZhxa76Gg.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/3iRQkf5v7Wu7YuZhxa76Gg.eval,2026-06-17T17:10:48.000Z,3iRQkf5v7Wu7YuZhxa76Gg
deepseek-v4-pro_max,0.024390243902439025,0.024390243902439025,2026-04-24,DeepSeek,China,9.702e+24,6 * 49e9 active parameters * 33e12 tokens = 9.702E24 for pre-training,0.024390243902439025,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FRAZ6VMfGtQSE8EvUZRRz4Q.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/RAZ6VMfGtQSE8EvUZRRz4Q.eval,2026-06-17T02:30:14.000Z,RAZ6VMfGtQSE8EvUZRRz4Q
qwen3.7-max,0.34146341463414637,0.34146341463414637,2026-05-19,Alibaba,China,,,0.07497768853141171,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FFHZCKbtfvpKGXU99vZFnXN.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/FHZCKbtfvpKGXU99vZFnXN.eval,2026-06-13T03:08:22.000Z,FHZCKbtfvpKGXU99vZFnXN
gpt-5.4-pro-2026-03-05_xhigh,0.5853658536585366,0.5853658536585366,2026-03-05,OpenAI,United States of America,,,0.07789619230571372,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FW6b3C8AeNC7CAFs5DQma8N.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/W6b3C8AeNC7CAFs5DQma8N.eval,2026-06-13T02:38:02.000Z,W6b3C8AeNC7CAFs5DQma8N
gpt-5.2-pro-2025-12-11_xhigh,0.46,0.46,2025-12-11,OpenAI,United States of America,,,0.07789619230571372,,,2026-06-13T02:37:55.000Z,oALBfwNc7dcNSDJSSBJXYe
kimi-k2.7-code,0.12195121951219512,0.12195121951219512,2026-06-12,Moonshot,China,,,0.051739520574625435,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FUTVSgirxQpTgmTHbgE9EUk.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/UTVSgirxQpTgmTHbgE9EUk.eval,2026-06-13T01:39:44.000Z,UTVSgirxQpTgmTHbgE9EUk
gpt-5.5-pro_xhigh,0.7804878048780488,0.7804878048780488,2026-04-23,OpenAI,United States of America,,,0.06544589202438408,,,2026-06-12T21:33:12.000Z,SFKXCPUu73mwxMoUotiZM2
gpt-5-pro-2025-10-06_high,0.1951219512195122,0.1951219512195122,2025-10-07,OpenAI,United States of America,,,0.06265967111543964,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FHfDahF4ZXTN6bjfDFwcHTU.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/HfDahF4ZXTN6bjfDFwcHTU.eval,2026-06-12T20:32:51.000Z,HfDahF4ZXTN6bjfDFwcHTU
gpt-5-mini-2025-08-07_high,0.12195121951219512,0.12195121951219512,2025-08-07,OpenAI,United States of America,,,0.051739520574625435,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F2WxRbjq5ZWTgiXZPqYUG4R.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/2WxRbjq5ZWTgiXZPqYUG4R.eval,2026-06-12T16:48:15.000Z,2WxRbjq5ZWTgiXZPqYUG4R
gpt-5.4-nano-2026-03-17_high,0.12195121951219512,0.12195121951219512,2026-03-17,OpenAI,United States of America,,,0.051739520574625435,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FSF6FYnnKztPCDWQc4v4EJa.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/SF6FYnnKztPCDWQc4v4EJa.eval,2026-06-12T16:48:06.000Z,SF6FYnnKztPCDWQc4v4EJa
gpt-5-nano-2025-08-07_high,0.024390243902439025,0.024390243902439025,2025-08-07,OpenAI,United States of America,,,0.024390243902439025,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FP5v3FUnVVTbaqaCr43deKi.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/P5v3FUnVVTbaqaCr43deKi.eval,2026-06-12T16:47:59.000Z,P5v3FUnVVTbaqaCr43deKi
gpt-5.4-mini-2026-03-17_xhigh,0.0975609756097561,0.0975609756097561,2026-03-17,OpenAI,United States of America,,,0.04691557088212523,,,2026-06-12T16:40:39.000Z,jtQ6rDiNxjNKkVMEPBE3Ub
gdm-ai-co-mathematician,0.756,0.756,2026-05-08,Google DeepMind,United States of America,,,0.067,,,2026-06-12T14:01:58.023Z,gdm-ai-co-mathematician-manual-run-v2
gemini-2.5-pro,0.0,0.0,2025-06-17,Google DeepMind,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.0,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F2z7kL9DpfvY44T9Wo99FYx.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/2z7kL9DpfvY44T9Wo99FYx.eval,2026-06-11T23:56:12.000Z,2z7kL9DpfvY44T9Wo99FYx
gemini-3-flash-preview,0.17073170731707318,0.17073170731707318,2025-12-17,Google DeepMind,United States of America,,,0.05949419959829497,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FZczEhu69FQ9Cnns8NT6ew4.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/ZczEhu69FQ9Cnns8NT6ew4.eval,2026-06-11T23:44:30.000Z,ZczEhu69FQ9Cnns8NT6ew4
gemini-3.1-pro-preview,0.2682926829268293,0.2682926829268293,2026-02-19,Google DeepMind,United States of America,,,0.07005564203095158,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FeXVWr3RBeSsWy5DAU8ed46.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/eXVWr3RBeSsWy5DAU8ed46.eval,2026-06-11T23:35:57.000Z,eXVWr3RBeSsWy5DAU8ed46
claude-opus-4-1-20250805_32K,0.024390243902439025,0.024390243902439025,2025-08-05,Anthropic,United States of America,,,0.024390243902439022,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F9zT72xRR6wZhiwraJTNPyz.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/9zT72xRR6wZhiwraJTNPyz.eval,2026-06-11T21:15:07.000Z,9zT72xRR6wZhiwraJTNPyz
claude-sonnet-4-5-20250929_32K,0.024390243902439025,0.024390243902439025,2025-09-29,Anthropic,United States of America,,,0.024390243902439022,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fd3m9Xip8cof4s77z6LKkEh.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/d3m9Xip8cof4s77z6LKkEh.eval,2026-06-11T21:10:25.000Z,d3m9Xip8cof4s77z6LKkEh
gpt-5.4-2026-03-05_xhigh,0.49,0.49,2026-03-05,OpenAI,United States of America,,,0.08,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FdoiQDghqnLzbE8CFijLNQJ.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/doiQDghqnLzbE8CFijLNQJ.eval,2026-06-11T17:55:45.000Z,doiQDghqnLzbE8CFijLNQJ
gpt-5.5_xhigh,0.725,0.725,2026-04-23,OpenAI,United States of America,,,0.07149950690165274,,,2026-06-11T17:47:36.000Z,PKSMspJiJdNThB6qNvaBSM
